city,product_name,units_in_stock,quantity,discount,category_name,yearquarter,label,unit_price_winsorized,total_price_winsorized
Leipzig,Raclette Courdavault,79,12,0.0,Dairy Products,1997 Q2,0,55.0,660.0
Leipzig,Vegie-spread,24,6,0.0,Condiments,1997 Q2,0,43.9,263.4
Leipzig,Mozzarella di Giovanni,14,30,0.0,Dairy Products,1997 Q2,1,34.8,1044.0
Leipzig,Lakkalikööri,57,10,0.0,Beverages,1997 Q2,0,18.0,180.0
México D.F.,Chai,39,10,0.0,Beverages,1997 Q2,0,18.0,180.0
México D.F.,Gorgonzola Telino,0,20,0.0,Dairy Products,1997 Q2,0,12.5,250.0
México D.F.,Gula Malacca,27,21,0.0,Condiments,1997 Q2,1,19.45,408.45
Kirkland,Chartreuse verte,69,10,0.0,Beverages,1997 Q2,0,18.0,180.0
Kirkland,Rhönbräu Klosterbier,125,20,0.0,Beverages,1997 Q2,1,7.75,155.0
Kirkland,Original Frankfurter grüne Soße,32,18,0.0,Condiments,1997 Q2,0,13.0,234.0
London,Steeleye Stout,20,20,0.0,Beverages,1997 Q2,1,18.0,360.0
London,Ravioli Angelo,36,6,0.0,Grains/Cereals,1997 Q2,0,19.5,117.0
San Francisco,Genen Shouyu,39,10,0.0,Condiments,1997 Q2,0,15.5,155.0
San Francisco,Rhönbräu Klosterbier,125,21,0.0,Beverages,1997 Q2,1,7.75,162.75
Köln,Tofu,35,15,0.05,Produce,1997 Q2,0,23.25,331.3125
Köln,Jack's New England Clam Chowder,85,9,0.05,Seafood,1997 Q2,0,9.65,82.50750000000001
Köln,Louisiana Fiery Hot Pepper Sauce,76,30,0.05,Condiments,1997 Q2,1,21.05,599.925
Sao Paulo,Rhönbräu Klosterbier,125,50,0.2,Beverages,1997 Q2,1,7.75,310.0
Mannheim,Ravioli Angelo,36,4,0.0,Grains/Cereals,1997 Q2,0,19.5,78.0
Mannheim,Lakkalikööri,57,14,0.0,Beverages,1997 Q2,0,18.0,252.0
Oulu,Thüringer Rostbratwurst,0,10,0.0,Meat/Poultry,1997 Q2,1,55.0,1237.9
Oulu,Camembert Pierrot,19,24,0.15,Dairy Products,1997 Q2,1,34.0,693.6
Oulu,Gudbrandsdalsost,26,10,0.15,Dairy Products,1997 Q2,1,36.0,306.0
Strasbourg,Gorgonzola Telino,0,50,0.05,Dairy Products,1997 Q2,1,12.5,593.75
Resende,Zaanse koeken,36,15,0.0,Confections,1997 Q3,1,9.5,142.5
Reggio Emilia,Filo Mix,38,4,0.15,Grains/Cereals,1997 Q3,0,7.0,38.6
Rio de Janeiro,Gumbär Gummibärchen,15,6,0.0,Confections,1997 Q3,0,31.23,187.38
Rio de Janeiro,Steeleye Stout,20,20,0.0,Beverages,1997 Q3,1,18.0,360.0
Rio de Janeiro,Original Frankfurter grüne Soße,32,20,0.0,Condiments,1997 Q3,0,13.0,260.0
Cunewalde,Carnarvon Tigers,42,40,0.2,Seafood,1997 Q3,0,55.0,1800.0
Cunewalde,Singaporean Hokkien Fried Mee,26,100,0.2,Grains/Cereals,1997 Q3,1,14.0,1120.0
Eugene,Steeleye Stout,20,4,0.0,Beverages,1997 Q3,1,18.0,72.0
Montréal,Chai,39,20,0.0,Beverages,1997 Q3,0,18.0,360.0
Montréal,Original Frankfurter grüne Soße,32,60,0.05,Condiments,1997 Q3,1,13.0,741.0
Århus,Aniseed Syrup,13,14,0.0,Condiments,1997 Q3,0,10.0,140.0
Århus,Uncle Bob's Organic Dried Pears,15,10,0.0,Produce,1997 Q3,1,30.0,300.0
Århus,Tourtière,21,50,0.0,Meat/Poultry,1997 Q3,1,7.45,372.5
Frankfurt a.M.,Genen Shouyu,39,25,0.05,Condiments,1997 Q3,1,15.5,368.125
Frankfurt a.M.,Gumbär Gummibärchen,15,5,0.05,Confections,1997 Q3,1,31.23,148.3425
Frankfurt a.M.,Sir Rodney's Marmalade,40,21,0.2,Confections,1997 Q3,1,55.0,1360.8000000000002
Frankfurt a.M.,Gudbrandsdalsost,26,20,0.2,Dairy Products,1997 Q3,1,36.0,576.0
Frankfurt a.M.,Lakkalikööri,57,4,0.2,Beverages,1997 Q3,1,18.0,57.6
Anchorage,Filo Mix,38,24,0.0,Grains/Cereals,1997 Q3,1,7.0,168.0
Anchorage,Escargots de Bourgogne,62,30,0.0,Seafood,1997 Q3,1,13.25,397.5
Graz,Steeleye Stout,20,30,0.25,Beverages,1997 Q3,1,18.0,405.0
Graz,Sirop d'érable,113,120,0.25,Condiments,1997 Q3,1,28.5,1800.0
Graz,Gudbrandsdalsost,26,65,0.25,Dairy Products,1997 Q3,1,36.0,1755.0
Seattle,Gnocchi di nonna Alice,21,5,0.2,Grains/Cereals,1997 Q3,1,38.0,152.0
Seattle,Vegie-spread,24,24,0.2,Condiments,1997 Q3,1,43.9,842.88
Seattle,Rhönbräu Klosterbier,125,30,0.2,Beverages,1997 Q3,1,7.75,186.0
Salzburg,Guaraná Fantástica,20,35,0.2,Beverages,1997 Q3,1,5.9,126.0
Salzburg,Ravioli Angelo,36,20,0.0,Grains/Cereals,1997 Q3,1,19.5,390.0
Salzburg,Louisiana Fiery Hot Pepper Sauce,76,12,0.2,Condiments,1997 Q3,1,21.05,202.08000000000004
Albuquerque,Schoggi Schokolade,49,50,0.0,Confections,1997 Q3,0,43.9,1800.0
Albuquerque,Flotemysost,26,9,0.0,Dairy Products,1997 Q3,0,21.5,193.5
London,Tarte au sucre,17,10,0.0,Confections,1997 Q3,0,49.3,493.0
Elgin,Tourtière,21,4,0.0,Meat/Poultry,1997 Q3,1,7.45,38.6
Elgin,Röd Kaviar,101,30,0.0,Seafood,1997 Q3,0,15.0,450.0
San Cristóbal,Konbu,24,60,0.0,Seafood,1997 Q3,1,6.0,360.0
San Cristóbal,Raclette Courdavault,79,35,0.0,Dairy Products,1997 Q3,0,55.0,1800.0
Århus,Original Frankfurter grüne Soße,32,5,0.25,Condiments,1997 Q3,1,13.0,48.75
Boise,Gustaf's Knäckebröd,104,48,0.0,Grains/Cereals,1997 Q3,1,21.0,1008.0
Boise,Maxilaku,10,25,0.05,Confections,1997 Q3,1,20.0,475.0
Lisboa,Chocolade,15,6,0.1,Confections,1997 Q3,1,12.75,68.85000000000001
Lisboa,Lakkalikööri,57,10,0.1,Beverages,1997 Q3,1,18.0,162.0
Montréal,Pavlova,29,30,0.05,Confections,1997 Q3,0,17.45,497.325
Montréal,Raclette Courdavault,79,20,0.05,Dairy Products,1997 Q3,1,55.0,1045.0
Montréal,Camembert Pierrot,19,70,0.05,Dairy Products,1997 Q3,0,34.0,1800.0
Montréal,Flotemysost,26,15,0.05,Dairy Products,1997 Q3,0,21.5,306.375
Sao Paulo,Chef Anton's Cajun Seasoning,53,20,0.2,Condiments,1997 Q3,1,22.0,352.0
Sao Paulo,Pâté chinois,115,20,0.2,Meat/Poultry,1997 Q3,1,24.0,384.0
Sao Paulo,Tarte au sucre,17,10,0.2,Confections,1997 Q3,1,49.3,394.40000000000003
Boise,Uncle Bob's Organic Dried Pears,15,45,0.0,Produce,1997 Q3,1,30.0,1350.0
Boise,Alice Mutton,0,100,0.0,Meat/Poultry,1997 Q3,1,39.0,1800.0
Boise,Geitost,112,14,0.0,Dairy Products,1997 Q3,0,5.9,38.6
Boise,Boston Crab Meat,123,42,0.0,Seafood,1997 Q3,0,18.4,772.8
Boise,Mozzarella di Giovanni,14,12,0.0,Dairy Products,1997 Q3,0,34.8,417.59999999999997
Münster,Gnocchi di nonna Alice,21,28,0.0,Grains/Cereals,1997 Q3,0,38.0,1064.0
Nantes,Chai,39,3,0.0,Beverages,1997 Q3,1,18.0,54.0
Nantes,Ikura,31,10,0.0,Seafood,1997 Q3,1,31.0,310.0
Nantes,Sir Rodney's Scones,3,6,0.0,Confections,1997 Q3,0,10.0,60.0
Toulouse,Inlagd Sill,112,21,0.25,Seafood,1997 Q3,1,19.0,299.25
Warszawa,Chai,39,6,0.0,Beverages,1997 Q3,1,18.0,108.0
Warszawa,Chang,17,10,0.0,Beverages,1997 Q3,0,19.0,190.0
Warszawa,Camembert Pierrot,19,15,0.0,Dairy Products,1997 Q3,1,34.0,510.0
Boise,Ikura,31,70,0.0,Seafood,1997 Q3,0,31.0,1800.0
Boise,Inlagd Sill,112,55,0.0,Seafood,1997 Q3,0,19.0,1045.0
Boise,Maxilaku,10,18,0.0,Confections,1997 Q3,0,20.0,360.0
Boise,Camembert Pierrot,19,40,0.0,Dairy Products,1997 Q3,1,34.0,1360.0
Boise,Lakkalikööri,57,80,0.0,Beverages,1997 Q3,1,18.0,1440.0
San Cristóbal,Konbu,24,8,0.1,Seafood,1997 Q3,1,6.0,43.2
San Cristóbal,Rhönbräu Klosterbier,125,40,0.0,Beverages,1997 Q3,1,7.75,310.0
Mannheim,Queso Cabrales,22,14,0.0,Dairy Products,1997 Q3,0,21.0,294.0
Mannheim,Sir Rodney's Scones,3,8,0.0,Confections,1997 Q3,0,10.0,80.0
Mannheim,Chartreuse verte,69,5,0.0,Beverages,1997 Q3,1,18.0,90.0
Helsinki,Pâté chinois,115,5,0.0,Meat/Poultry,1997 Q3,0,24.0,120.0
Eugene,Côte de Blaye,17,15,0.05,Beverages,1997 Q3,0,55.0,1800.0
Eugene,Gnocchi di nonna Alice,21,14,0.0,Grains/Cereals,1997 Q3,0,38.0,532.0
Eugene,Outback Lager,15,15,0.05,Beverages,1997 Q3,1,15.0,213.75
Eugene,Flotemysost,26,15,0.05,Dairy Products,1997 Q3,0,21.5,306.375
Eugene,Raclette Courdavault,79,30,0.15,Dairy Products,1997 Q3,1,55.0,1402.5
Montréal,Grandma's Boysenberry Spread,120,70,0.0,Condiments,1997 Q3,1,25.0,1750.0
Montréal,Gnocchi di nonna Alice,21,20,0.0,Grains/Cereals,1997 Q3,0,38.0,760.0
Montréal,Scottish Longbreads,6,15,0.0,Confections,1997 Q3,1,12.5,187.5
Montréal,Sir Rodney's Scones,3,42,0.0,Confections,1997 Q3,1,10.0,420.0
Montréal,Gustaf's Knäckebröd,104,40,0.0,Grains/Cereals,1997 Q3,1,21.0,840.0
Vancouver,Guaraná Fantástica,20,5,0.0,Beverages,1997 Q3,0,5.9,38.6
Vancouver,Filo Mix,38,5,0.0,Grains/Cereals,1997 Q3,1,7.0,38.6
Cowes,Teatime Chocolate Biscuits,25,5,0.0,Confections,1997 Q3,1,9.2,46.0
Cowes,Tunnbröd,61,10,0.0,Grains/Cereals,1997 Q3,0,9.0,90.0
Cowes,Outback Lager,15,20,0.0,Beverages,1997 Q3,0,15.0,300.0
Cowes,Flotemysost,26,15,0.0,Dairy Products,1997 Q3,0,21.5,322.5
Rio de Janeiro,Chang,17,20,0.0,Beverages,1997 Q3,1,19.0,380.0
Rio de Janeiro,Scottish Longbreads,6,18,0.2,Confections,1997 Q3,1,12.5,180.0
München,Tofu,35,21,0.0,Produce,1997 Q3,0,23.25,488.25
München,Teatime Chocolate Biscuits,25,15,0.1,Confections,1997 Q3,1,9.2,124.2
München,Sir Rodney's Scones,3,25,0.1,Confections,1997 Q3,0,10.0,225.0
München,Guaraná Fantástica,20,3,0.0,Beverages,1997 Q3,0,5.9,38.6
München,Steeleye Stout,20,30,0.1,Beverages,1997 Q3,0,18.0,486.0
Butte,Rössle Sauerkraut,26,10,0.0,Produce,1997 Q3,0,45.6,456.0
Butte,Thüringer Rostbratwurst,0,6,0.0,Meat/Poultry,1997 Q3,0,55.0,742.74
Butte,Gula Malacca,27,10,0.0,Condiments,1997 Q3,0,19.45,194.5
México D.F.,Tofu,35,3,0.0,Produce,1997 Q3,1,23.25,69.75
México D.F.,Singaporean Hokkien Fried Mee,26,5,0.0,Grains/Cereals,1997 Q3,1,14.0,70.0
México D.F.,Camembert Pierrot,19,10,0.0,Dairy Products,1997 Q3,1,34.0,340.0
Luleå,Perth Pasties,0,12,0.0,Meat/Poultry,1997 Q3,1,32.8,393.59999999999997
Luleå,Camembert Pierrot,19,20,0.0,Dairy Products,1997 Q3,1,34.0,680.0
Luleå,Flotemysost,26,20,0.0,Dairy Products,1997 Q3,0,21.5,430.0
Boise,Tarte au sucre,17,15,0.0,Confections,1997 Q3,0,49.3,739.5
Boise,Röd Kaviar,101,35,0.15,Seafood,1997 Q3,1,15.0,446.25
Strasbourg,Chai,39,25,0.0,Beverages,1997 Q3,0,18.0,450.0
Sevilla,Thüringer Rostbratwurst,0,20,0.0,Meat/Poultry,1997 Q3,0,55.0,1800.0
Sevilla,Wimmers gute Semmelknödel,22,9,0.0,Grains/Cereals,1997 Q3,1,33.25,299.25
Brandenburg,Pâté chinois,115,12,0.05,Meat/Poultry,1997 Q3,1,24.0,273.59999999999997
Brandenburg,Lakkalikööri,57,35,0.0,Beverages,1997 Q3,0,18.0,630.0
Toulouse,Rhönbräu Klosterbier,125,8,0.1,Beverages,1997 Q3,0,7.75,55.800000000000004
Stuttgart,Chang,17,30,0.05,Beverages,1997 Q3,1,19.0,541.5
Stuttgart,Geitost,112,20,0.05,Dairy Products,1997 Q3,1,5.9,47.5
Graz,Queso Manchego La Pastora,86,36,0.15,Dairy Products,1997 Q3,1,38.0,1162.8
Graz,Konbu,24,13,0.15,Seafood,1997 Q3,1,6.0,66.3
Graz,Gumbär Gummibärchen,15,35,0.15,Confections,1997 Q3,1,31.23,929.0925
Graz,Tarte au sucre,17,80,0.15,Confections,1997 Q3,1,49.3,1800.0
Lille,Uncle Bob's Organic Dried Pears,15,35,0.0,Produce,1997 Q3,0,30.0,1050.0
Lille,Carnarvon Tigers,42,50,0.0,Seafood,1997 Q3,1,55.0,1800.0
Lille,Manjimup Dried Apples,20,15,0.0,Produce,1997 Q3,0,53.0,795.0
Lille,Rhönbräu Klosterbier,125,2,0.0,Beverages,1997 Q3,0,7.75,38.6
Bergamo,Chef Anton's Cajun Seasoning,53,10,0.1,Condiments,1997 Q3,1,22.0,198.0
Bergamo,Chef Anton's Gumbo Mix,0,15,0.1,Condiments,1997 Q3,1,21.35,288.225
Bergamo,Gustaf's Knäckebröd,104,40,0.0,Grains/Cereals,1997 Q3,1,21.0,840.0
Oulu,Chef Anton's Cajun Seasoning,53,25,0.0,Condiments,1997 Q3,1,22.0,550.0
Oulu,Escargots de Bourgogne,62,6,0.0,Seafood,1997 Q3,0,13.25,79.5
Sao Paulo,Queso Cabrales,22,10,0.0,Dairy Products,1997 Q3,0,21.0,210.0
Sao Paulo,Valkoinen suklaa,65,25,0.05,Confections,1997 Q3,1,16.25,385.9375
Sao Paulo,Gnocchi di nonna Alice,21,60,0.05,Grains/Cereals,1997 Q3,0,38.0,1800.0
I. de Margarita,Rogede sild,5,20,0.0,Seafood,1997 Q3,1,9.5,190.0
I. de Margarita,Louisiana Fiery Hot Pepper Sauce,76,21,0.0,Condiments,1997 Q3,1,21.05,442.05
I. de Margarita,Mozzarella di Giovanni,14,60,0.0,Dairy Products,1997 Q3,0,34.8,1800.0
Stavern,Carnarvon Tigers,42,8,0.0,Seafood,1997 Q3,0,55.0,500.0
Stuttgart,Gudbrandsdalsost,26,20,0.25,Dairy Products,1997 Q3,1,36.0,540.0
Stuttgart,Outback Lager,15,15,0.25,Beverages,1997 Q3,1,15.0,168.75
San Cristóbal,Chang,17,50,0.0,Beverages,1997 Q3,1,19.0,950.0
San Cristóbal,Boston Crab Meat,123,60,0.0,Seafood,1997 Q3,0,18.4,1104.0
Kobenhavn,Sir Rodney's Scones,3,30,0.2,Confections,1997 Q3,1,10.0,240.0
Kobenhavn,Sirop d'érable,113,20,0.2,Condiments,1997 Q3,1,28.5,456.0
Berlin,Rössle Sauerkraut,26,15,0.25,Produce,1997 Q3,1,45.6,513.0
Berlin,Chartreuse verte,69,21,0.25,Beverages,1997 Q3,1,18.0,283.5
Berlin,Spegesild,95,2,0.25,Seafood,1997 Q3,0,12.0,38.6
Resende,Carnarvon Tigers,42,4,0.1,Seafood,1997 Q3,1,55.0,225.0
Resende,Ipoh Coffee,17,20,0.0,Beverages,1997 Q3,1,46.0,920.0
Resende,Spegesild,95,21,0.1,Seafood,1997 Q3,0,12.0,226.8
Rio de Janeiro,Carnarvon Tigers,42,20,0.0,Seafood,1997 Q3,1,55.0,1250.0
Rio de Janeiro,Inlagd Sill,112,15,0.0,Seafood,1997 Q3,1,19.0,285.0
Cork,Chai,39,15,0.25,Beverages,1997 Q3,1,18.0,202.5
Cork,Ikura,31,18,0.25,Seafood,1997 Q3,1,31.0,418.5
Cork,Flotemysost,26,30,0.25,Dairy Products,1997 Q3,1,21.5,483.75
Cork,Original Frankfurter grüne Soße,32,35,0.25,Condiments,1997 Q3,1,13.0,341.25
Rio de Janeiro,Teatime Chocolate Biscuits,25,30,0.0,Confections,1997 Q3,1,9.2,276.0
Rio de Janeiro,Chartreuse verte,69,20,0.0,Beverages,1997 Q3,0,18.0,360.0
Rio de Janeiro,Gustaf's Knäckebröd,104,15,0.0,Grains/Cereals,1997 Q3,0,21.0,315.0
Rio de Janeiro,Guaraná Fantástica,20,15,0.15,Beverages,1997 Q3,1,5.9,57.375
Bruxelles,Rössle Sauerkraut,26,20,0.0,Produce,1997 Q3,1,45.6,912.0
Bruxelles,Mozzarella di Giovanni,14,15,0.0,Dairy Products,1997 Q3,1,34.8,522.0
Sao Paulo,Nord-Ost Matjeshering,10,30,0.0,Seafood,1997 Q3,0,25.89,776.7
Sao Paulo,Perth Pasties,0,25,0.05,Meat/Poultry,1997 Q3,0,32.8,778.9999999999999
Sao Paulo,Tourtière,21,30,0.0,Meat/Poultry,1997 Q3,1,7.45,223.5
Stuttgart,Teatime Chocolate Biscuits,25,12,0.25,Confections,1997 Q3,1,9.2,82.8
Stuttgart,Gustaf's Knäckebröd,104,20,0.25,Grains/Cereals,1997 Q3,1,21.0,315.0
Campinas,Nord-Ost Matjeshering,10,2,0.25,Seafood,1997 Q3,1,25.89,38.835
Campinas,Singaporean Hokkien Fried Mee,26,20,0.0,Grains/Cereals,1997 Q3,0,14.0,280.0
München,Pavlova,29,30,0.1,Confections,1997 Q3,1,17.45,471.15000000000003
München,Camembert Pierrot,19,20,0.1,Dairy Products,1997 Q3,1,34.0,612.0
Luleå,Chef Anton's Cajun Seasoning,53,12,0.1,Condiments,1997 Q3,0,22.0,237.6
Luleå,Chartreuse verte,69,20,0.1,Beverages,1997 Q3,1,18.0,324.0
Luleå,Tourtière,21,6,0.1,Meat/Poultry,1997 Q3,1,7.45,40.230000000000004
Reggio Emilia,Jack's New England Clam Chowder,85,20,0.2,Seafood,1997 Q3,1,9.65,154.4
Eugene,Tofu,35,3,0.1,Produce,1997 Q3,0,23.25,62.775
Eugene,Gula Malacca,27,28,0.1,Condiments,1997 Q3,1,19.45,490.14000000000004
Eugene,Zaanse koeken,36,6,0.1,Confections,1997 Q3,1,9.5,51.300000000000004
Boise,Genen Shouyu,39,50,0.0,Condiments,1997 Q3,1,15.5,775.0
Boise,Jack's New England Clam Chowder,85,24,0.0,Seafood,1997 Q3,0,9.65,231.60000000000002
Boise,Spegesild,95,45,0.0,Seafood,1997 Q3,1,12.0,540.0
Boise,Zaanse koeken,36,10,0.0,Confections,1997 Q3,0,9.5,95.0
Boise,Gnocchi di nonna Alice,21,45,0.0,Grains/Cereals,1997 Q3,1,38.0,1710.0
Boise,Camembert Pierrot,19,30,0.0,Dairy Products,1997 Q3,0,34.0,1020.0
Cunewalde,Sir Rodney's Scones,3,60,0.0,Confections,1997 Q3,1,10.0,600.0
Cunewalde,Boston Crab Meat,123,70,0.05,Seafood,1997 Q3,1,18.4,1223.6
Cunewalde,Camembert Pierrot,19,55,0.05,Dairy Products,1997 Q3,1,34.0,1776.5
Cunewalde,Original Frankfurter grüne Soße,32,70,0.05,Condiments,1997 Q3,1,13.0,864.5
Sao Paulo,Gorgonzola Telino,0,20,0.05,Dairy Products,1997 Q3,0,12.5,237.5
Sao Paulo,Boston Crab Meat,123,24,0.05,Seafood,1997 Q3,0,18.4,419.5199999999999
Sao Paulo,Outback Lager,15,40,0.05,Beverages,1997 Q3,1,15.0,570.0
Elgin,Sir Rodney's Marmalade,40,21,0.0,Confections,1997 Q3,0,55.0,1701.0
Cork,Chartreuse verte,69,3,0.2,Beverages,1997 Q3,1,18.0,43.2
Cork,Escargots de Bourgogne,62,49,0.2,Seafood,1997 Q3,1,13.25,519.4
Portland,Scottish Longbreads,6,10,0.0,Confections,1997 Q3,0,12.5,125.0
Marseille,Boston Crab Meat,123,30,0.05,Seafood,1997 Q3,0,18.4,524.4
Marseille,Singaporean Hokkien Fried Mee,26,30,0.05,Grains/Cereals,1997 Q3,1,14.0,399.0
Marseille,Manjimup Dried Apples,20,20,0.05,Produce,1997 Q3,1,53.0,1007.0
Lisboa,Ikura,31,24,0.15,Seafood,1997 Q3,1,31.0,632.4
Lisboa,Gnocchi di nonna Alice,21,12,0.15,Grains/Cereals,1997 Q3,1,38.0,387.59999999999997
Lisboa,Louisiana Fiery Hot Pepper Sauce,76,15,0.15,Condiments,1997 Q3,1,21.05,268.3875
Portland,Manjimup Dried Apples,20,20,0.0,Produce,1997 Q3,1,53.0,1060.0
Portland,Raclette Courdavault,79,1,0.0,Dairy Products,1997 Q3,1,55.0,55.0
Portland,Lakkalikööri,57,10,0.0,Beverages,1997 Q3,0,18.0,180.0
Genève,Thüringer Rostbratwurst,0,36,0.0,Meat/Poultry,1997 Q3,0,55.0,1800.0
Genève,Louisiana Fiery Hot Pepper Sauce,76,10,0.0,Condiments,1997 Q3,0,21.05,210.5
Graz,Gudbrandsdalsost,26,45,0.2,Dairy Products,1997 Q3,1,36.0,1296.0
Graz,Flotemysost,26,14,0.2,Dairy Products,1997 Q3,1,21.5,240.8
Stuttgart,Gorgonzola Telino,0,8,0.1,Dairy Products,1997 Q3,0,12.5,90.0
Stuttgart,Pâté chinois,115,4,0.1,Meat/Poultry,1997 Q3,0,24.0,86.4
Stuttgart,Wimmers gute Semmelknödel,22,15,0.1,Grains/Cereals,1997 Q3,1,33.25,448.875
Kobenhavn,Inlagd Sill,112,30,0.0,Seafood,1997 Q3,0,19.0,570.0
München,Tunnbröd,61,32,0.0,Grains/Cereals,1997 Q3,1,9.0,288.0
München,Spegesild,95,60,0.0,Seafood,1997 Q3,1,12.0,720.0
München,Laughing Lumberjack Lager,52,25,0.0,Beverages,1997 Q3,0,14.0,350.0
München,Röd Kaviar,101,50,0.0,Seafood,1997 Q3,1,15.0,750.0
München,Rhönbräu Klosterbier,125,25,0.0,Beverages,1997 Q3,1,7.75,193.75
Nantes,Pavlova,29,10,0.0,Confections,1997 Q3,0,17.45,174.5
Nantes,Tarte au sucre,17,10,0.0,Confections,1997 Q3,0,49.3,493.0
Nantes,Louisiana Fiery Hot Pepper Sauce,76,12,0.0,Condiments,1997 Q3,0,21.05,252.60000000000002
Luleå,Côte de Blaye,17,15,0.1,Beverages,1997 Q3,0,55.0,1800.0
Luleå,Flotemysost,26,12,0.0,Dairy Products,1997 Q3,0,21.5,258.0
Helsinki,Pavlova,29,3,0.0,Confections,1997 Q3,1,17.45,52.349999999999994
Helsinki,Singaporean Hokkien Fried Mee,26,6,0.0,Grains/Cereals,1997 Q3,0,14.0,84.0
Helsinki,Ipoh Coffee,17,6,0.0,Beverages,1997 Q3,0,46.0,276.0
Cowes,Tunnbröd,61,5,0.0,Grains/Cereals,1997 Q3,0,9.0,45.0
München,Tofu,35,30,0.0,Produce,1997 Q3,1,23.25,697.5
München,Perth Pasties,0,10,0.0,Meat/Poultry,1997 Q3,1,32.8,328.0
München,Escargots de Bourgogne,62,30,0.0,Seafood,1997 Q3,1,13.25,397.5
México D.F.,Ikura,31,2,0.0,Seafood,1997 Q3,1,31.0,62.0
México D.F.,Teatime Chocolate Biscuits,25,7,0.0,Confections,1997 Q3,1,9.2,64.39999999999999
México D.F.,Gula Malacca,27,21,0.0,Condiments,1997 Q3,1,19.45,408.45
México D.F.,Gumbär Gummibärchen,15,30,0.15,Confections,1997 Q3,1,31.23,796.365
México D.F.,Geitost,112,8,0.15,Dairy Products,1997 Q3,0,5.9,38.6
Boise,Queso Manchego La Pastora,86,100,0.0,Dairy Products,1997 Q3,1,38.0,1800.0
Boise,Geitost,112,30,0.0,Dairy Products,1997 Q3,1,5.9,75.0
Boise,Jack's New England Clam Chowder,85,120,0.0,Seafood,1997 Q3,1,9.65,1158.0
Boise,Tourtière,21,30,0.0,Meat/Poultry,1997 Q3,1,7.45,223.5
Strasbourg,Raclette Courdavault,79,12,0.0,Dairy Products,1997 Q3,1,55.0,660.0
Anchorage,Pavlova,29,50,0.25,Confections,1997 Q3,1,17.45,654.375
Anchorage,Gorgonzola Telino,0,20,0.25,Dairy Products,1997 Q3,1,12.5,187.5
Anchorage,Singaporean Hokkien Fried Mee,26,40,0.25,Grains/Cereals,1997 Q3,1,14.0,420.0
Eugene,Teatime Chocolate Biscuits,25,30,0.1,Confections,1997 Q3,1,9.2,248.4
Eugene,Sir Rodney's Scones,3,12,0.1,Confections,1997 Q3,1,10.0,108.0
Eugene,Wimmers gute Semmelknödel,22,28,0.0,Grains/Cereals,1997 Q3,0,33.25,931.0
México D.F.,Geitost,112,30,0.0,Dairy Products,1997 Q3,1,5.9,75.0
México D.F.,Louisiana Hot Spiced Okra,4,4,0.0,Condiments,1997 Q3,1,17.0,68.0
México D.F.,Rhönbräu Klosterbier,125,30,0.0,Beverages,1997 Q3,1,7.75,232.5
Nantes,Filo Mix,38,9,0.0,Grains/Cereals,1997 Q3,0,7.0,63.0
Köln,Boston Crab Meat,123,20,0.0,Seafood,1997 Q3,0,18.4,368.0
Köln,Zaanse koeken,36,40,0.0,Confections,1997 Q3,0,9.5,380.0
Köln,Camembert Pierrot,19,30,0.0,Dairy Products,1997 Q3,0,34.0,1020.0
Campinas,Ikura,31,20,0.0,Seafood,1997 Q3,0,31.0,620.0
Campinas,Jack's New England Clam Chowder,85,4,0.0,Seafood,1997 Q3,1,9.65,38.6
Campinas,Zaanse koeken,36,15,0.0,Confections,1997 Q3,0,9.5,142.5
Salzburg,Alice Mutton,0,30,0.2,Meat/Poultry,1997 Q3,1,39.0,936.0
Salzburg,Gumbär Gummibärchen,15,15,0.0,Confections,1997 Q3,1,31.23,468.45
Cork,Mishi Kobe Niku,29,50,0.25,Meat/Poultry,1997 Q3,1,55.0,1800.0
Cork,Thüringer Rostbratwurst,0,10,0.0,Meat/Poultry,1997 Q3,0,55.0,1237.9
Cork,Inlagd Sill,112,6,0.25,Seafood,1997 Q3,1,19.0,85.5
Århus,Ikura,31,18,0.1,Seafood,1997 Q4,1,31.0,502.2
Århus,Rössle Sauerkraut,26,60,0.1,Produce,1997 Q4,1,45.6,1800.0
Århus,Sasquatch Ale,111,14,0.0,Beverages,1997 Q4,1,14.0,196.0
Luleå,Chai,39,35,0.25,Beverages,1997 Q4,1,18.0,472.5
Rio de Janeiro,Gnocchi di nonna Alice,21,20,0.25,Grains/Cereals,1997 Q4,1,38.0,570.0
Rio de Janeiro,Original Frankfurter grüne Soße,32,30,0.25,Condiments,1997 Q4,1,13.0,292.5
Cunewalde,Chai,39,30,0.0,Beverages,1997 Q4,0,18.0,540.0
Cunewalde,Thüringer Rostbratwurst,0,40,0.0,Meat/Poultry,1997 Q4,1,55.0,1800.0
Cunewalde,Ipoh Coffee,17,40,0.0,Beverages,1997 Q4,0,46.0,1800.0
Cunewalde,Gula Malacca,27,24,0.0,Condiments,1997 Q4,1,19.45,466.79999999999995
Cunewalde,Tarte au sucre,17,48,0.0,Confections,1997 Q4,0,49.3,1800.0
Berlin,Vegie-spread,24,20,0.0,Condiments,1997 Q4,0,43.9,878.0
Seattle,Mishi Kobe Niku,29,6,0.0,Meat/Poultry,1997 Q4,0,55.0,582.0
Seattle,Tourtière,21,60,0.15,Meat/Poultry,1997 Q4,1,7.45,379.95
